code,open,close,high,low,volume,money,pct_change,tradDays,date
600234.XSHG,9.09,9.15,9.17,9.0,736600.0,6682121.0,0.0004997900229992691,4,2020-12-27
600234.XSHG,9.05,9.38,9.56,9.02,1205256.0,11185190.39,0.002298219104470256,4,2021-01-03
600234.XSHG,9.38,9.11,9.45,8.91,1403881.0,12858548.079999998,-0.0026982794605600047,5,2021-01-10
600234.XSHG,9.01,8.880000000000003,9.12,8.7,1134413.0,10068683.330000002,-0.002299399680025571,5,2021-01-17
600234.XSHG,8.9,8.94,9.07,8.82,614401.0,5493613.91,0.0005990495682015595,5,2021-01-24
600235.XSHG,5.55,5.02,5.68,4.94,65220684.0,342931760.10999995,-0.005989563203359971,4,2020-12-27
600235.XSHG,5.05,4.99,5.05,4.79,28794601.0,142247453.94,-0.00030062997295154936,4,2021-01-03
600235.XSHG,5.01,5.28,5.57,4.98,89462196.0,473100715.0799999,0.0028936581001026696,5,2021-01-10
600235.XSHG,5.22,5.39,5.5,4.9,83936373.0,439248275.9699999,0.0010902019163294696,5,2021-01-17
600235.XSHG,5.35,5.4,5.75,5.33,110463255.0,608654681.52,9.730987653133738e-05,5,2021-01-24
600236.XSHG,4.46,4.58,4.74,4.39,25580949.0,116066960.72000001,0.0009997497499998342,4,2020-12-27
600236.XSHG,4.58,4.46,4.65,4.42,30431239.0,137651893.48000002,-0.0011996100279999533,4,2021-01-03
600236.XSHG,4.46,4.44,4.47,4.35,23781024.0,104983934.02999999,-0.0002001599979984947,5,2021-01-10
600236.XSHG,4.41,4.43,4.45,4.35,12467525.0,54811316.989999995,-0.00010020999899795768,5,2021-01-17
600236.XSHG,4.4,4.51,4.52,4.39,10747331.0,47792321.55,0.0008000099539977601,5,2021-01-24
600237.XSHG,4.45,4.54,4.62,4.29,95790350.0,426384353.29999995,0.0004976184320000243,4,2020-12-27
600237.XSHG,4.48,4.52,4.59,4.21,79659774.0,350064961.93999994,-0.00020259065176597701,4,2021-01-03
600237.XSHG,4.52,4.37,4.75,4.33,109542820.00000001,503167072.13,-0.0015026776035971245,5,2021-01-10
600237.XSHG,4.36,5.01,5.26,4.35,260351650.0,1288900145.6,0.006408527673010145,5,2021-01-17
600237.XSHG,5.05,6.26,6.78,4.98,473072388.0,2755657060.55,0.012547825020041703,5,2021-01-24
600238.XSHG,7.31,7.36,7.76,6.68,33889133.0,246900547.63,0.0031888633879879613,4,2020-12-27
600238.XSHG,7.39,8.72,8.72,7.35,35060443.0,284170152.73,0.013667512403672033,4,2021-01-03
600238.XSHG,8.74,9.21,9.62,8.11,44476712.0,397162203.64,0.0048679204364185935,5,2021-01-10
600238.XSHG,9.3,7.39,9.39,7.25,26483860.0,218387045.56,-0.01806962303870041,5,2021-01-17
600238.XSHG,7.43,8.81,8.99,7.43,14548782.000000002,124160597.88,0.014276591609120537,5,2021-01-24
600239.XSHG,2.6,2.46,2.63,2.39,54449750.0,135706900.54,-0.0015996396960640258,4,2020-12-27
600239.XSHG,2.48,2.42,2.51,2.37,44648715.0,108144619.49000001,-0.00040012000000011483,4,2021-01-03
600239.XSHG,2.44,2.27,2.44,2.17,95396602.00000001,220116590.06000003,-0.0014993700130289112,5,2021-01-10
600239.XSHG,2.26,2.52,2.52,2.04,106721050.0,240490551.59,0.002497545399423373,5,2021-01-17
600239.XSHG,2.77,2.52,3.1,2.52,369510461.0,1024149304.96,-6.879834063555634e-06,5,2021-01-24
600241.XSHG,3.25,3.17,3.28,3.09,7942698.0,24918562.15,-0.00090036983499997,4,2020-12-27
600241.XSHG,3.17,3.22,3.27,3.11,4288805.0,13632689.0,0.0004999099550000441,4,2021-01-03
600241.XSHG,3.24,3.2,3.43,3.11,8519678.0,28017834.32,-0.00020291937282834738,5,2021-01-10
600241.XSHG,3.24,3.14,3.32,2.97,5869277.0,18255338.15,-0.0006004497979760215,5,2021-01-17
600241.XSHG,3.15,3.24,3.25,3.11,3297217.0,10531293.08,0.0010003300359997525,5,2021-01-24
600242.XSHG,2.54,2.55,2.57,2.36,31066736.0,76390498.53999999,9.86201442592094e-05,4,2020-12-27
600242.XSHG,2.54,2.49,2.55,2.46,13325238.0,33344335.519999996,-0.0005999099999999258,4,2021-01-03
600242.XSHG,2.48,2.06,2.48,2.05,41976776.0,93254100.87,-0.004292736022560306,5,2021-01-10
600242.XSHG,2.02,1.95,2.08,1.84,44574679.0,87510189.22,-0.0011013184796806463,5,2021-01-17
600242.XSHG,1.93,2.08,2.15,1.92,32013018.0,64958824.46000001,0.0013002599479878807,5,2021-01-24
600243.XSHG,2.63,2.7,2.7,2.57,4077634.0,10795359.7,0.0005988096159741385,4,2020-12-27
600243.XSHG,2.69,2.78,2.84,2.66,8398386.0,23551748.57,0.0007996700040044935,4,2021-01-03
600243.XSHG,2.75,2.67,2.81,2.6,4562844.0,12277870.559999999,-0.0010997699170275377,5,2021-01-10
600243.XSHG,2.69,2.9,2.93,2.63,9288000.0,26022257.71,0.002301800500006168,5,2021-01-17
600243.XSHG,2.91,3.08,3.25,2.85,22052533.0,68701058.63999999,0.0017982863315262332,5,2021-01-24
600246.XSHG,6.91,6.97,7.32,6.68,49432006.0,345822529.37,0.0005993600960001455,4,2020-12-27
600246.XSHG,7.0,6.97,7.15,6.71,38357737.0,265987828.72999996,-4.9490496134563244e-06,4,2021-01-03
600246.XSHG,7.02,7.56,7.64,6.93,61789357.0,444757415.31000006,0.00590791322893347,5,2021-01-10
600246.XSHG,7.5,7.14,7.76,7.1,46857711.0,345218639.63,-0.004194392619790044,5,2021-01-17
600246.XSHG,7.14,6.85,7.2,6.59,45560957.0,312491450.56,-0.00289882944315345,5,2021-01-24
600247.XSHG,1.23,1.22,1.24,1.11,34481748.0,39848740.699999996,-0.00020059992791376935,4,2020-12-27
600247.XSHG,1.27,1.16,1.28,1.14,29806210.0,36268759.16,-0.0006002497780360772,4,2021-01-03
600247.XSHG,1.13,1.07,1.2,1.03,32225943.0,36032846.82,-0.0009001596880721108,5,2021-01-10
600247.XSHG,1.06,0.97,1.07,0.87,45701006.0,43136327.58,-0.0009999598100323137,5,2021-01-17
600247.XSHG,0.94,0.98,1.06,0.94,31259609.000000004,31644654.099999994,9.958995903991408e-05,5,2021-01-24
600248.XSHG,4.54,4.5,4.6,4.19,37060074.0,162530846.73999995,-0.0004055842540000576,4,2020-12-27
600248.XSHG,4.42,4.59,4.79,4.33,113854694.0,523017015.36,0.0008917939539259123,4,2021-01-03
600248.XSHG,4.5,4.36,4.93,4.24,110545692.0,505962588.51000005,-0.0023013235374355068,5,2021-01-10
600248.XSHG,4.35,4.32,4.49,4.17,42947601.0,185408064.21000004,-0.0004015405960257068,5,2021-01-17
600248.XSHG,4.29,4.15,4.41,3.91,45537980.0,188649025.82999998,-0.0017025864291798642,5,2021-01-24
600249.XSHG,5.2,4.69,5.28,4.57,67150029.0,329473001.13,-0.005690621229472059,4,2020-12-27
600249.XSHG,4.64,4.74,4.78,4.56,26443798.0,123531636.64000002,0.0004996999200221897,4,2021-01-03
600249.XSHG,4.75,4.51,4.93,4.37,40919904.0,192221142.53,-0.0023004473980453577,5,2021-01-10
600249.XSHG,4.45,4.5,4.7,4.29,29540414.0,132108524.8,-0.00010247900323712145,5,2021-01-17
600249.XSHG,4.48,4.49,4.7,4.45,24663991.0,113254217.43,-0.00010172099215366437,5,2021-01-24
600250.XSHG,5.46,5.39,5.52,5.31,6776864.0,36684185.81,-0.0007001399520000229,4,2020-12-27
600250.XSHG,5.41,5.37,5.45,5.23,7054571.0,37836329.08,-0.00020011996000313115,4,2021-01-03
600250.XSHG,5.35,4.98,5.39,4.79,9956582.0,51131114.43,-0.0038956409243919854,5,2021-01-10
600250.XSHG,4.98,4.95,5.0,4.64,13888570.0,67132655.38000001,-0.00030317207332120066,5,2021-01-17
600250.XSHG,4.91,4.94,5.13,4.89,11479046.0,57439798.470000006,-0.00010133973600001678,5,2021-01-24
600251.XSHG,7.27,7.3,7.57,7.18,87179993.0,644934411.5999999,-0.00020291132810401624,4,2020-12-27
600251.XSHG,7.38,7.35,7.65,7.25,88618331.0,659301262.52,0.000490616269116062,4,2021-01-03
600251.XSHG,7.34,6.99,7.88,6.9,147954372.0,1108711160.7000003,-0.0036120165830340056,5,2021-01-10
600251.XSHG,6.96,6.27,6.96,6.04,82015970.0,524107437.8999999,-0.007189216358384987,5,2021-01-17
600251.XSHG,6.28,6.22,6.45,6.19,53537596.0,337541381.17999995,-0.0005004198199786147,5,2021-01-24
600252.XSHG,3.12,3.07,3.2,3.06,57683002.0,179678657.16000003,-0.0005000600000000244,4,2020-12-27
600252.XSHG,3.06,3.07,3.12,3.04,49600493.0,152710340.51,-1.0000000050247593e-08,4,2021-01-03
600252.XSHG,3.08,2.99,3.1,2.97,82545245.0,252094495.30999997,-0.000800049916000023,5,2021-01-10
600252.XSHG,2.98,2.88,3.0,2.8,83349666.0,239291546.76000005,-0.0011004895808680581,5,2021-01-17
600252.XSHG,2.88,2.85,2.92,2.83,51443266.0,148111030.05,-0.00030005999200011235,5,2021-01-24
600255.XSHG,2.05,1.88,2.13,1.88,131854111.0,263556175.18999994,-0.0017994297400301118,4,2020-12-27
600255.XSHG,1.82,1.84,1.94,1.8,68608230.0,127733848.13,-0.00040014998200010865,4,2021-01-03
600255.XSHG,1.85,1.74,1.93,1.62,154803884.0,277272358.83,-0.0010009889038532505,5,2021-01-10
600255.XSHG,1.72,1.86,1.9,1.66,91574338.0,163925827.10000002,0.00120001969993222,5,2021-01-17
600255.XSHG,1.86,1.82,1.95,1.81,78658521.0,148246813.0,-0.00040032993598138056,5,2021-01-24
600256.XSHG,3.0,2.93,3.05,2.86,186603175.0,549608465.04,-0.000700309873009064,4,2020-12-27
600256.XSHG,2.95,2.83,3.0,2.81,191224575.0,551257255.6899999,-0.0009997600219993075,4,2021-01-03
600256.XSHG,2.83,2.71,2.87,2.63,198743193.0,542163169.42,-0.0011999098060191393,5,2021-01-10
600256.XSHG,2.71,2.69,2.73,2.6,187388021.0,499643142.18000007,-0.00020027005200295989,5,2021-01-17
600256.XSHG,2.69,2.54,2.73,2.51,187887677.0,493365957.99,-0.0014995299530180528,5,2021-01-24
600257.XSHG,5.83,5.49,6.78,5.36,351463584.0,2132983227.9600003,-0.004222839934339806,4,2020-12-27
600257.XSHG,5.42,5.75,5.91,4.93,273378196.0,1507906044.19,0.0025722001954562312,4,2021-01-03
600257.XSHG,5.75,6.6,7.33,5.75,437202060.0,2914138296.51,0.008445315214395066,5,2021-01-10
600257.XSHG,6.49,5.71,6.67,5.41,282259277.0,1704665437.49,-0.008890930977157208,5,2021-01-17
600257.XSHG,5.68,5.7,6.73,5.65,296734255.0,1814541927.2399998,-0.00012882454386209385,5,2021-01-24
600258.XSHG,22.9,20.92,23.0,20.66,62102993.0,1346327642.38,-0.020400055358485658,4,2020-12-27
600258.XSHG,20.52,21.22,21.4,19.85,70506231.0,1444659204.52,0.002895591610351911,4,2021-01-03
600258.XSHG,21.3,21.15,22.1,20.19,83990708.0,1759610893.9399998,-0.000760808052718609,5,2021-01-10
600258.XSHG,21.15,20.27,21.59,19.56,73074011.0,1493966402.5700004,-0.008801925575782188,5,2021-01-17
600258.XSHG,20.16,19.43,21.17,18.77,83365790.0,1659534858.6200001,-0.008493807942838494,5,2021-01-24
600259.XSHG,31.3,31.0,31.32,29.68,21299008.0,651100831.8799999,-0.00438006046635997,4,2020-12-27
600259.XSHG,31.0,30.17,31.23,28.81,19265147.0,574450668.26,-0.00842243092393602,4,2021-01-03
600259.XSHG,30.35,31.15,32.01,30.0,32322782.000000004,1004151424.52,0.00977455278023398,5,2021-01-10
600259.XSHG,31.13,30.52,32.88,30.24,44754056.0,1413975486.23,-0.00637494470849842,5,2021-01-17
600259.XSHG,33.57,36.69,39.94,30.8,128048179.0,4537995431.219999,0.06167598020189957,5,2021-01-24
600260.XSHG,11.15,10.96,11.9,10.89,67585203.0,766129186.94,-0.0023174974808192195,4,2020-12-27
600260.XSHG,10.87,10.9,11.06,10.63,46694357.0,506147371.48999995,-0.0006065195841374882,4,2021-01-03
600260.XSHG,10.85,10.68,11.31,10.42,85209595.0,929843566.5699999,-0.0022208395849520057,5,2021-01-10
600260.XSHG,10.58,10.11,10.79,9.22,129946554.0,1286194789.0099998,-0.005726446219369685,5,2021-01-17
600260.XSHG,10.07,9.95,10.3,9.8,66844469.0,673306505.8,-0.0016009587057702612,5,2021-01-24
600261.XSHG,3.86,3.7,3.87,3.68,49408080.0,185866058.84000003,-0.0017991899680420698,4,2020-12-27
600261.XSHG,3.69,3.68,3.74,3.64,60594709.0,223022141.57999998,-0.00020007000399990815,4,2021-01-03
600261.XSHG,3.69,3.59,3.76,3.52,90932079.0,334566005.53,-0.0009005296549192687,5,2021-01-10
600261.XSHG,3.58,3.67,3.69,3.51,61356606.0,221105311.53,0.000799399689989766,5,2021-01-17
600261.XSHG,3.65,3.59,3.7,3.56,47016481.0,171165664.56,-0.0007999499380133557,5,2021-01-24
600262.XSHG,17.12,16.47,17.3,16.39,1886400.0,31675343.0,-0.008782956238041928,4,2020-12-27
600262.XSHG,16.6,16.0,16.64,15.61,2462339.0,39303296.33,-0.004704608698828716,4,2021-01-03
600262.XSHG,16.2,16.82,17.829999999999995,15.84,9051533.0,152157008.33,0.008067582203328705,5,2021-01-10
600262.XSHG,16.5,17.85,18.47,16.46,7972337.0,140648188.73,0.010299706935501085,5,2021-01-17
600262.XSHG,17.68,16.55,17.95,16.5,5470178.0,94780757.15,-0.012957293162020767,5,2021-01-24
600265.XSHG,17.41,18.57,18.95,17.28,1476586.0,26689383.45,0.010509362968335934,4,2020-12-27
600265.XSHG,18.75,19.11,19.38,18.39,1178847.0,22296216.660000004,0.0053869066170608715,4,2021-01-03
600265.XSHG,19.3,18.21,19.3,17.7,1025659.0,19027201.67,-0.008981864004444562,5,2021-01-10
600265.XSHG,18.21,18.27,19.5,18.010000000000005,1166631.0,21870242.409999996,0.0005414139805972606,5,2021-01-17
600265.XSHG,18.27,18.33,19.0,18.09,756265.0,13955227.31,0.0005744971100074547,5,2021-01-24
600266.XSHG,5.34,5.1,5.34,5.07,29569615.0,153379057.16,-0.002398290323999963,4,2020-12-27
600266.XSHG,5.1,5.08,5.2,5.0,34402184.0,175010664.1,-0.00020087968000004341,4,2021-01-03
600266.XSHG,5.08,4.95,5.09,4.83,46182154.0,230078120.78000003,-0.0013001695629949461,5,2021-01-10
600266.XSHG,4.96,4.86,4.98,4.71,49303251.0,238231549.43,-0.0009008796758128712,5,2021-01-17
600266.XSHG,4.86,4.84,5.07,4.82,45986540.0,227160432.07999998,-0.0002025175866947615,5,2021-01-24
600267.XSHG,16.96,18.58,18.99,16.96,92034821.0,1687767773.9499998,0.01842900002000003,4,2020-12-27
600267.XSHG,19.3,16.53,19.3,16.11,72590563.0,1244230945.54,-0.020386277264934582,4,2021-01-03
600267.XSHG,16.51,16.83,17.25,16.12,62453144.0,1040259239.81,0.002945237469960782,5,2021-01-10
600267.XSHG,16.92,17.09,17.95,16.61,65233385.0,1134203895.73,0.0025750013936463034,5,2021-01-17
600267.XSHG,17.09,17.58,17.6,16.36,48869206.0,822420127.94,0.004842565001768051,5,2021-01-24
600268.XSHG,6.88,7.91,8.25,6.88,213255310.0,1629826010.7600002,0.011437938004644765,4,2020-12-27
600268.XSHG,7.79,7.47,7.98,7.37,102635844.00000001,782100517.9899999,-0.004397809604205327,4,2021-01-03
600268.XSHG,7.47,6.86,7.8,6.7,110320619.00000001,814690887.1899999,-0.00610757415837293,5,2021-01-10
600268.XSHG,6.88,6.94,7.12,6.66,49541516.0,340312790.05,0.0007954375658871804,5,2021-01-17
600268.XSHG,6.89,6.94,7.15,6.75,44711193.0,310499466.97,-3.5506272125784832e-06,5,2021-01-24
600269.XSHG,3.42,3.39,3.42,3.33,23146204.0,77997314.12,-0.0003003099369910389,4,2020-12-27
600269.XSHG,3.39,3.42,3.43,3.36,18665996.0,63346795.28,0.00029997998799924375,4,2021-01-03
600269.XSHG,3.43,3.35,3.43,3.34,29969852.0,101389061.97,-0.000699879999999875,5,2021-01-10
600269.XSHG,3.35,3.34,3.36,3.28,28383408.0,94140725.8,-0.00010011000699905459,5,2021-01-17
600269.XSHG,3.33,3.31,3.37,3.31,18808246.0,62763572.8,-0.00030000999699997255,5,2021-01-24
600271.XSHG,12.59,12.22,12.86,12.01,29286825.0,362851771.2900001,-0.003397607952040027,4,2020-12-27
600271.XSHG,12.13,12.6,12.69,11.96,31618707.0,389985371.1999999,0.0038000839546459275,4,2021-01-03
600271.XSHG,12.66,13.39,13.65,12.6,82777053.0,1081506661.0799997,0.007900213866209649,5,2021-01-10
600271.XSHG,13.32,12.84,13.53,12.76,61561207.0,810309121.32,-0.005504798353697549,5,2021-01-17
600271.XSHG,12.82,12.41,13.19,12.28,45621454.0,583525123.6,-0.004301397090431314,5,2021-01-24
600272.XSHG,7.36,7.21,7.43,7.1,2762686.0,20038966.060000002,-0.0022003281058097235,4,2020-12-27
600272.XSHG,7.22,7.1,7.22,6.95,2540581.0,17929576.59,-0.0011017401359680878,4,2021-01-03
600272.XSHG,7.13,6.75,7.19,6.52,4873846.0,33791651.76,-0.003500125775049878,5,2021-01-10
600272.XSHG,6.69,6.58,6.74,6.3,4182048.0,27137488.640000004,-0.0017052691454052527,5,2021-01-17
600272.XSHG,6.58,7.3,7.34,6.55,11998534.0,83431675.95,0.0072186392759285845,5,2021-01-24
600273.XSHG,9.85,9.7,10.12,9.33,67099199.0,654660566.8699999,-0.0012244831839999248,4,2020-12-27
600273.XSHG,9.67,9.24,9.71,9.08,45252736.0,422108934.78999996,-0.004595564837259758,4,2021-01-03
600273.XSHG,9.23,8.82,9.38,8.28,104636646.0,917844244.4899999,-0.004207867314352631,5,2021-01-10
600273.XSHG,8.81,8.59,8.91,8.33,61203876.0,521580398.78000003,-0.0023022170858369995,5,2021-01-17
600273.XSHG,8.53,8.43,8.77,8.38,61937511.0,530907435.17,-0.0016008485800098615,5,2021-01-24
600275.XSHG,2.63,2.6,2.66,2.52,9949901.0,25737620.560000002,-0.00030027994000003666,4,2020-12-27
600275.XSHG,2.61,2.49,2.61,2.4,11190357.0,27806578.599999998,-0.0011002899609999783,4,2021-01-03
600275.XSHG,2.51,2.27,2.51,2.25,15494144.0,37092551.120000005,-0.0021985102480562846,5,2021-01-10
600275.XSHG,2.27,2.18,2.33,2.08,14351292.0,31098170.879999995,-0.0009005196159425077,5,2021-01-17
600275.XSHG,2.18,2.42,2.47,2.15,13923144.0,32809008.08,0.0024015399878407617,5,2021-01-24
600276.XSHG,107.8,115.01,116.5,105.35,119146748.0,13047234059.019999,0.0715668473681601,4,2020-12-27
600276.XSHG,116.0,111.46,116.45,106.05,141605589.0,15703761544.429998,-0.03702652712181764,4,2021-01-03
600276.XSHG,111.99,113.22,116.87,111.0,170170287.0,19275627096.920002,0.017287526060866254,5,2021-01-10
600276.XSHG,112.32,109.83,114.52,108.01,134360550.0,15003698608.669998,-0.03428466998650326,5,2021-01-17
600276.XSHG,109.03,112.6,113.0,104.28,168254404.0,18137444373.29,0.026163247777915455,5,2021-01-24
600277.XSHG,3.07,3.08,3.11,2.93,87878455.0,266659498.50999996,-8.698459761369293e-07,4,2020-12-27
600277.XSHG,3.06,2.99,3.09,2.98,59344491.0,179303450.85,-0.0008998000119999627,4,2021-01-03
600277.XSHG,3.0,2.84,3.0,2.73,98112828.0,284830433.2099999,-0.001499410096992615,5,2021-01-10
600277.XSHG,2.84,2.75,2.84,2.63,84068900.00000001,228635589.36000004,-0.000900619705849981,5,2021-01-17
600277.XSHG,2.75,2.68,2.81,2.68,77644604.0,213560010.74,-0.0007003098969849963,5,2021-01-24
600278.XSHG,8.890000000000002,8.7,8.890000000000002,8.59,7439816.0,65084020.64,-0.002200028559730005,4,2020-12-27
600278.XSHG,8.71,8.65,8.77,8.46,6756018.0,57969551.11999999,-0.0005029887790918286,4,2021-01-03
600278.XSHG,8.67,9.07,9.21,8.55,13047955.0,117071778.34,0.0042045192000736975,5,2021-01-10
600278.XSHG,9.09,8.94,9.35,8.84,10658057.0,96337643.84,-0.0012996498910419207,5,2021-01-17
600278.XSHG,8.91,8.94,9.19,8.91,8058299.0,72792442.03,-4.6894196560343104e-06,5,2021-01-24
600279.XSHG,3.75,3.72,3.76,3.65,10435326.0,38647031.75,-0.0005004198959680517,4,2020-12-27
600279.XSHG,3.72,3.83,3.95,3.69,36399866.0,139634780.8,0.0010993894610589194,4,2021-01-03
600279.XSHG,3.83,3.74,4.01,3.69,38594662.0,148686584.03,-0.0009007094390003356,5,2021-01-10
600279.XSHG,3.73,3.69,3.74,3.61,16495750.0,60554724.39,-0.0005003100430017726,5,2021-01-17
600279.XSHG,3.67,3.66,3.71,3.65,13505281.0,49635055.25,-0.0003001499450004941,5,2021-01-24
600280.XSHG,2.39,2.23,2.39,2.19,25979394.0,59058071.61000001,-0.0014993800480000985,4,2020-12-27
600280.XSHG,2.23,2.38,2.43,2.22,16621402.0,38736634.599999994,0.001500540039999887,4,2021-01-03
600280.XSHG,2.38,2.22,2.39,2.18,20109197.0,45987226.91,-0.0015993100260112136,5,2021-01-10
600280.XSHG,2.23,2.19,2.25,1.91,28992098.0,60508278.98,-0.00030197979698043387,5,2021-01-17
600280.XSHG,2.25,2.52,2.67,2.22,33730398.0,84105987.05999999,0.003303350662560822,5,2021-01-24
600281.XSHG,3.83,3.82,3.85,3.68,10912627.0,41128854.739999995,9.930018798787188e-05,4,2020-12-27
600281.XSHG,3.84,3.91,3.96,3.84,12428147.0,48381855.65,0.0009002300149998366,4,2021-01-03
600281.XSHG,3.82,3.58,3.91,3.5,16111640.0,60185296.40999998,-0.0032960521744456184,5,2021-01-10
600281.XSHG,3.62,3.5,3.65,3.37,10144085.0,35416423.55,-0.000800509721961995,5,2021-01-17
600281.XSHG,3.49,3.98,4.29,3.47,49885952.0,197115848.08999997,0.004804831924321462,5,2021-01-24
600282.XSHG,3.31,3.22,3.31,3.13,147445472.0,472848233.67999995,-0.0010006696360000955,4,2020-12-27
600282.XSHG,3.22,3.12,3.23,3.1,146498929.0,459682378.7299999,-0.0009998499900015778,4,2021-01-03
600282.XSHG,3.12,3.15,3.17,3.07,201688840.0,629789013.52,0.00029993997399735406,5,2021-01-10
600282.XSHG,3.15,3.05,3.16,3.04,168562663.0,519381763.41,-0.0009998199360112814,5,2021-01-17
600282.XSHG,3.06,3.06,3.11,3.01,160418090.0,490962945.76,9.990000799997567e-05,5,2021-01-24
600283.XSHG,10.15,10.2,10.31,10.0,4936019.0,49977389.29000001,-4.629845226311602e-06,4,2020-12-27
600283.XSHG,10.15,10.16,10.27,9.98,4987978.0,50288076.39,-0.00040131927999997874,4,2021-01-03
600283.XSHG,10.15,10.1,10.28,9.52,8305959.0,83142093.17,-0.0006070720641363492,5,2021-01-10
600283.XSHG,9.95,9.83,10.03,9.62,4569026.0,44844974.669999994,-0.00270228595290134,5,2021-01-17
600283.XSHG,9.81,10.01,10.26,9.77,6400015.0,63998775.120000005,0.0017988094122187714,5,2021-01-24
600284.XSHG,6.25,6.0,6.25,5.95,17913841.0,109065823.81,-0.0024983001401177596,4,2020-12-27
600284.XSHG,6.03,6.08,6.08,5.94,9985385.0,59974750.77,0.0007997898119838087,4,2021-01-03
600284.XSHG,6.06,6.0,6.15,5.93,17462280.0,105595210.86999999,-0.0008004098519420744,5,2021-01-10
600284.XSHG,5.99,6.01,6.04,5.83,16168968.0,96144222.01,9.948983099783426e-05,5,2021-01-17
600284.XSHG,6.01,5.89,6.05,5.88,12981104.0,77597280.94999999,-0.0011999297120766084,5,2021-01-24
600285.XSHG,9.04,8.58,9.23,8.48,27373073.0,241342194.13000003,-0.005293622667680853,4,2020-12-27
600285.XSHG,8.55,8.47,8.55,8.28,20921750.0,175490772.90999997,-0.0011025504730232116,4,2021-01-03
600285.XSHG,8.52,8.37,8.69,8.19,30146817.0,255047684.2,-0.0010033053414399973,5,2021-01-10
600285.XSHG,8.34,8.1,8.34,7.94,24354117.0,197134326.67,-0.0027015869393650638,5,2021-01-17
600285.XSHG,8.05,8.29,8.34,8.04,29109308.0,238693491.39,0.0018980644343478126,5,2021-01-24
600287.XSHG,6.16,6.13,6.45,5.94,35056321.0,218622458.44,-0.0006061999757536185,4,2020-12-27
600287.XSHG,6.15,6.21,6.23,5.92,21390885.0,129724173.90000002,0.0007967489721343313,4,2021-01-03
600287.XSHG,6.18,5.6,6.26,5.47,31182698.0,184750472.57,-0.006087579221504491,5,2021-01-10
600287.XSHG,5.6,5.37,5.6,5.17,16521819.0,88796172.52,-0.002300747743900655,5,2021-01-17
600287.XSHG,5.37,5.35,5.51,5.31,10814352.0,58682688.760000005,-0.00020066002794549842,5,2021-01-24
600288.XSHG,10.81,9.99,10.89,9.7,10572530.0,108754143.56,-0.00897166543513006,4,2020-12-27
600288.XSHG,9.91,10.2,10.38,9.91,7846268.999999999,79804579.25,0.0020974404200000407,4,2021-01-03
600288.XSHG,10.18,9.96,10.25,9.51,11597321.0,115042438.71999998,-0.002406559149037424,5,2021-01-10
600288.XSHG,9.96,9.99,10.14,9.73,6958361.0,69137618.16,0.0002969888376900265,5,2021-01-17
600288.XSHG,9.99,9.84,10.37,9.79,12536644.0,126152515.41000001,-0.001512711402993916,5,2021-01-24
600289.XSHG,4.75,4.74,4.94,4.61,21933557.0,104488584.95999998,0.002199208711999745,4,2020-12-27
600289.XSHG,4.7,4.55,5.15,4.36,23526953.0,112461862.83,-0.0019028845090000024,4,2021-01-03
600289.XSHG,4.54,3.91,4.59,3.71,21827559.999999996,89911273.78999999,-0.0063849751210537375,5,2021-01-10
